5.57,                       6.05272,-10,0,
5.58,                      5.917504,-10,0,
5.59,                       5.78229,-10,0,
5.6,                      5.647077,-10,0,
5.61,                      5.511867,-10,0,
5.62,                      5.376658,-10,0,
5.63,                      5.241451,-10,0,
5.64,                      5.106246,-10,0,
5.65,                      4.971043,-10,0,
5.66,                      4.835842,-10,0,
5.67,                      4.700642,-10,0,
5.68,                      4.565444,-10,0,
5.69,                      4.430248,-10,0,
5.7,                      4.295054,-10,0,
5.71,                      4.159862,-10,0,
5.72,                      4.024672,-10,0,
5.73,                      3.889483,-10,0,
5.74,                      3.754296,-10,0,
5.75,                      3.619111,-10,0,
5.76,                      3.483928,-10,0,
5.77,                      3.348747,-10,0,
5.78,                      3.213567,-10,0,
5.79,                       3.07839,-10,0,
5.8,                      2.943214,-10,0,
5.81,                       2.80804,-10,0,
5.82,                      2.672868,-10,0,
5.83,                      2.537697,-10,0,
5.84,                      2.402529,-10,0,
5.85,                      2.267362,-10,0,
5.86,                      2.132197,-10,0,
5.87,                      1.997034,-10,0,
5.88,                      1.861873,-10,0,
5.89,                      1.726714,-10,0,
5.9,                      1.591556,-10,0,
5.91,                        1.4564,-10,0,
5.92,                      1.321246,-10,0,
5.93,                      1.186094,-10,0,
5.94,                      1.050944,-10,0,
5.95,                     0.9157957,-10,0,
5.96,                     0.7806491,-10,0,
5.97,                     0.6455043,-10,0,
5.98,                     0.5103613,-10,0,
5.99,                     0.3752202,-10,0,
6,                     0.2400809,-10,0,
6.01,                     0.1049435,-10,0,
6.02,                   -0.03019218,-10,0,
6.03,                     -0.165326,-10,0,
6.04,                     -0.300458,-10,0,
6.05,                    -0.4355881,-10,0,
6.06,                    -0.5707165,-10,0,
6.07,                     -0.705843,-10,0,
6.08,                    -0.8409677,-10,0,
6.09,                    -0.9760905,-10,0,
6.1,                     -1.111212,-10,0,
6.11,                     -1.246331,-10,0,
6.12,                     -1.381448,-10,0,
6.13,                     -1.516564,-10,0,
6.14,                     -1.651677,-10,0,
6.15,                     -1.786789,-10,0,
6.16,                     -1.921899,-10,0,
6.17,                     -2.057008,-10,0,
6.18,                     -2.192114,-10,0,
6.19,                     -2.327219,-10,0,
6.2,                     -2.462321,-10,0,
6.21,                     -2.597422,-10,0,
6.22,                     -2.732522,-10,0,
6.23,                     -2.867619,-10,0,
6.24,                     -3.002714,-10,0,
6.25,                     -3.137808,-10,0,
6.26,                       -3.2729,-10,0,
6.27,                      -3.40799,-10,0,
6.28,                     -3.543078,-10,0,
6.29,                     -3.678164,-10,0,
6.3,                     -3.813249,-10,0,
6.31,                     -3.948331,-10,0,
6.32,                     -4.083412,-10,0,
6.33,                     -4.218491,-10,0,
6.34,                     -4.353569,-10,0,
6.35,                     -4.488644,-10,0,
6.36,                     -4.623718,-10,0,
6.37,                     -4.758789,-10,0,
6.38,                     -4.893859,-10,0,
6.39,                     -5.028927,-10,0,
6.4,                     -5.163994,-10,0,
6.41,                     -5.299058,-10,0,
6.42,                     -5.434121,-10,0,
6.43,                     -5.569181,-10,0,
6.44,                      -5.70424,-10,0,
6.45,                     -5.839298,-10,0,
6.46,                     -5.974353,-10,0,
6.47,                     -6.109406,-10,0,
6.48,                     -6.244458,-10,0,
6.49,                     -6.379508,-10,0,
6.5,                     -6.514556,-10,0,
6.51,                     -6.649602,-10,0,
6.52,                     -6.784646,-10,0,
6.53,                     -6.919689,-10,0,
6.54,                      -7.05473,-10,0,
6.55,                     -7.189769,-10,0,
6.56,                     -7.324806,-10,0,
6.57,                     -7.459841,-10,0,
6.58,                     -7.594874,-10,0,
6.59,                     -7.729906,-10,0,
6.6,                     -7.864936,-10,0,
6.61,                     -7.999964,-10,0,
6.62,                      -8.13499,-10,0,
6.63,                     -8.270014,-10,0,
6.64,                     -8.405036,-10,0,
6.65,                     -8.540057,-10,0,
6.66,                     -8.675076,-10,0,
6.67,                     -8.810093,-10,0,
6.68,                     -8.945108,-10,0,
6.69,                     -9.080121,-10,0,
6.7,                     -9.215133,-10,0,
6.71,                     -9.350143,-10,0,
6.72,                      -9.48515,-10,0,
6.73,                     -9.620156,-10,0,
6.74,                     -9.755161,-10,0,
6.75,                     -9.890163,-10,0,
6.76,                     -10.02516,-10,0,
6.77,                     -10.16016,-10,0,
6.78,                     -10.29516,-10,0,
6.79,                     -10.43015,-10,0,
6.8,                     -10.56515,-10,0,
